,sbj_ID,Age,Gender,Education,L1,L2,L3,L4,otherLs,task,AoAL1,AoAL2,AoAL3,AoAL4,AoAgioL1,AoAgioL2,AoAgioL3,AoAgioL4,anniInstrL1,anniInstrL2,anniInstrL3,anniInstrL4,anniPaeseL1,anniPaeseL2,anniPaeseL3,anniPaeseL4,anniFamigliaL1,anniFamigliaL2,anniFamigliaL3,anniFamigliaL4,anniLavoroL1,anniLavoroL2,anniLavoroL3,anniLavoroL4,PercAmiciL1,PercAmiciL2,PercAmiciL3,PercAmiciL4,PercFamigliaL1,PercFamigliaL2,PercFamigliaL3,PercFamigliaL4,PercLavoroL1,PercLavoroL2,PercLavoroL3,PercLavoroL4,PercStessoL1,PercStessoL2,PercStessoL3,PercStessoL4,PercCalcoliL1,PercCalcoliL2,PercCalcoliL3,PercCalcoliL4,ProfParlaL1,ProfParlaL2,ProfParlaL3,ProfParlaL4,ProfCapisceL1,ProfCapisceL2,ProfCapisceL3,ProfCapisceL4,ProfLeggeL1,ProfLeggeL2,ProfLeggeL3,ProfLeggeL4,AttentionL1,AttentionL2,AttentionL3,AttentionL4,ProfScriveL1,ProfScriveL2,ProfScriveL3,ProfScriveL4,AttMiStessoL1,AttMiStessoL2,AttMiStessoL3,AttMiStessoL4,AttCulturaL1,AttCulturaL2,AttCulturaL3,AttCulturaL4,AttLivNativoL1,AttLivNativoL2,AttLivNativoL3,AttLivNativoL4,AttMadrelinguaL1,AttMadrelinguaL2,AttMadrelinguaL3,AttMadrelinguaL4,HistoryL1Score,HistoryL2Score,HistoryL3Score,HistoryL4Score,UseL1Score,UseL2Score,UseL3Score,UseL4Score,ProficiencyL1Score,ProficiencyL2Score,ProficiencyL3Score,ProficiencyL4Score,AttitudeL1Score,AttitudeL2Score,AttitudeL3Score,AttitudeL4Score,L1Score,L2Score,L3Score,L4Score,AoEaseL1,AoEaseL2,yearsEduL1,yearsEduL2,yearsCountryL1,yearsCountryL2,yearsFamilyL1,yearsFamilyL2,yearsWorkL1,yearsWorkL2,PercFriendsL1,PercFriendsL2,PercFamilyL1,PercFamilyL2,PercWorkL1,PercWorkL2,PercSelfL1,PercSelfL2,PercCountL1,PercCountL2,ProfSpeakL1,ProfSpeakL2,ProfUnderstandL1,ProfUnderstandL2,ProfReadL1,ProfReadL2,ProfWriteL1,ProfWriteL2,AttSelfL1,AttSelfL2,AttCultureL1,AttCultureL2,AttNativeLevelL1,AttNativeLevelL2,AttMothertongueL1,AttMothertongueL2,AoEaseL3,AoEaseL4,yearsEduL3,yearsEduL4,yearsCountryL3,yearsCountryL4,yearsFamilyL3,yearsFamilyL4,yearsWorkL3,yearsWorkL4,PercFriendsL3,PercFriendsL4,PercFamilyL3,PercFamilyL4,PercWorkL3,PercWorkL4,PercSelfL3,PercSelfL4,PercCountL3,PercCountL4,ProfSpeakL3,ProfSpeakL4,ProfUnderstandL3,ProfUnderstandL4,ProfReadL3,ProfReadL4,ProfWriteL3,ProfWriteL4,AttSelfL3,AttSelfL4,AttCultureL3,AttCultureL4,AttNativeLevelL3,AttNativeLevelL4,AttMothertongueL3,AttMothertongueL4
0,611eafa6011b0423f7d7230f,21,Woman,College,ENGLISH,SHONA,XHOSA,AFRIKAANS,PIDGIN ENGLISH,BLP,20,20.0,13.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,41.768,30.418,19.522000000000002,16.798000000000002,52.32000000000001,21.8,14.170000000000002,6.540000000000001,54.480000000000004,29.51,22.7,20.43,54.480000000000004,45.4,6.8100000000000005,4.54,203.048,127.12800000000001,63.20200000000001,48.308,20.0,20.0,14.0,0.0,15.0,5.0,20.0,20.0,3.0,2.0,10.0,8.0,10.0,5.0,10.0,3.0,8.0,4.0,10.0,0.0,6.0,4.0,6.0,4.0,6.0,3.0,6.0,2.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0,5.0,10.0,4.0,4.0,5.0,15.0,15.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0
0,611eeafa283a2d1f57537fea,25,Woman,PlusCollege,English,Zulu,n/a,n/a,n/a,BLP,20,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,54.480000000000004,54.480000000000004,0.0,0.0,19.62,14.170000000000002,8.72,14.170000000000002,54.480000000000004,54.480000000000004,0.0,0.0,54.480000000000004,54.480000000000004,0.0,0.0,183.06,177.61,8.72,14.170000000000002,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,1.0,1.0,2.0,6.0,7.0,1.0,6.0,1.0,2.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,3.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,
0,6120211d8e1eab16fcb7ad69,23,Man,College,Sepedi,English,Tswana,Sesotho,Zulu,BLP,20,18.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,44.492000000000004,41.768,14.074,20.43,20.71,30.520000000000003,8.72,1.09,54.480000000000004,54.480000000000004,45.4,38.59,54.480000000000004,43.13,52.21,31.78,174.162,169.89800000000002,120.404,91.89,20.0,11.0,14.0,17.0,20.0,20.0,20.0,20.0,4.0,6.0,5.0,4.0,7.0,1.0,2.0,8.0,5.0,5.0,0.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,13.0,9.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,6.0,5.0,4.0,5.0,2.0,6.0,3.0,5.0,3.0,6.0,3.0,6.0,5.0
0,6122966a93af160af481836c,24,Man,Masters,Portuguese,English,Spanish,n/a,no,BLP,20,8.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,40.86,8.172,8.626,0.0,52.32000000000001,2.18,10.9,0.0,54.480000000000004,36.32,27.240000000000002,0.0,54.480000000000004,27.240000000000002,36.32,0.0,202.14000000000004,73.912,83.08600000000001,0.0,20.0,4.0,10.0,4.0,20.0,0.0,20.0,0.0,0.0,2.0,10.0,0.0,10.0,0.0,8.0,2.0,10.0,0.0,10.0,0.0,6.0,4.0,6.0,4.0,6.0,4.0,6.0,4.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,,3.0,,3.0,,3.0,,4.0,,6.0,,3.0,,3.0,
0,6124a4ba3df07e768bd9c90b,21,Man,MinusCollege,english,sotho,zulu,tswana,japenese,BLP,20,20.0,8.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,42.676,37.228,24.516000000000002,19.976,33.79,14.170000000000002,6.540000000000001,1.09,54.480000000000004,38.59,11.35,2.27,54.480000000000004,54.480000000000004,31.78,27.240000000000002,185.42600000000004,144.46800000000002,74.186,50.576,20.0,20.0,12.0,0.0,20.0,20.0,20.0,20.0,2.0,2.0,5.0,3.0,4.0,3.0,6.0,3.0,6.0,4.0,10.0,0.0,6.0,3.0,6.0,4.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,0.0,0.0,20.0,20.0,20.0,20.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0
0,61275a3158c67415afb971ff,23,Man,HighSchool,Northern Sotho,ENGLISH,TSWANA,SEPEDI,YES,BLP,20,15.0,10.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,42.676,27.694000000000003,19.068,42.676,20.71,2.18,13.080000000000002,28.340000000000003,54.480000000000004,45.4,20.43,54.480000000000004,38.59,36.32,20.43,52.21,156.45600000000002,111.594,73.00800000000001,177.70600000000002,20.0,2.0,12.0,20.0,20.0,20.0,20.0,0.0,2.0,4.0,2.0,1.0,9.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,6.0,5.0,6.0,4.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,0.0,4.0,4.0,1.0,6.0,2.0,20.0,10.0,12.0,20.0,20.0,0.0,20.0,0.0,2.0,1.0,6.0,0.0,1.0,2.0,7.0,0.0,2.0,0.0,10.0,2.0,6.0,2.0,6.0,3.0,6.0,2.0,6.0,3.0,6.0,0.0,6.0,5.0,5.0,1.0,6.0
0,6127f94d2af664941ae3bf4f,25,Man,College,Portuguese,English,n/a,n/a,Spanish,BLP,20,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,45.854,17.706,0.0,0.0,40.330000000000005,14.170000000000002,0.0,0.0,54.480000000000004,49.94,0.0,0.0,54.480000000000004,31.78,0.0,0.0,195.144,113.596,0.0,0.0,20.0,6.0,20.0,18.0,20.0,0.0,20.0,0.0,1.0,1.0,5.0,5.0,10.0,0.0,7.0,3.0,7.0,3.0,8.0,2.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,612a98181f4b6d1cf01f926c,22,Man,MinusCollege,English,Xhosa,Afrikaans,n/a,no,BLP,14,20.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,44.946,38.59,24.970000000000002,0.0,21.8,29.430000000000003,4.36,0.0,54.480000000000004,43.13,22.7,0.0,9.08,54.480000000000004,0.0,0.0,130.306,165.63,52.03,0.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,5.0,5.0,5.0,4.0,1.0,9.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,4.0,3.0,6.0,1.0,6.0,0.0,6.0,0.0,6.0,1.0,,20.0,,20.0,,1.0,,0.0,,1.0,,0.0,,2.0,,0.0,,0.0,,3.0,,3.0,,2.0,,2.0,,0.0,,0.0,,0.0,,0.0,
0,612b5ed8c3b1fcb978aad0a8,23,Woman,College,Setswana,English,Sotho,Zulu,no,BLP,18,15.0,17.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,44.038000000000004,42.676,29.056,14.074,18.53,30.520000000000003,9.81,4.36,54.480000000000004,54.480000000000004,27.240000000000002,18.16,54.480000000000004,49.94,38.59,27.240000000000002,171.52800000000002,177.61599999999999,104.696,63.834,20.0,20.0,17.0,17.0,20.0,20.0,20.0,20.0,2.0,2.0,3.0,5.0,8.0,2.0,1.0,8.0,4.0,4.0,1.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,17.0,2.0,0.0,0.0,20.0,20.0,10.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,5.0,4.0,2.0,1.0,2.0,1.0,4.0,2.0,4.0,3.0,5.0,4.0,4.0,3.0
0,612d5712d75b6c46b4cefc63,22,Donna,Uni,Italiano,Inglese,Francese,n/a,no,BLP,20,16.0,1.0,,20.0,5.0,0.0,,10.0,16.0,3.0,,20.0,1.0,0.0,,20.0,0.0,0.0,,0.0,0.0,0.0,,9.0,1.0,0.0,,10.0,0.0,0.0,,5.0,3.0,2.0,,5.0,5.0,0.0,,6.0,4.0,0.0,,6.0,6.0,3.0,,6.0,6.0,3.0,,6.0,6.0,3.0,,true,true,true,,6.0,6.0,2.0,,6.0,6.0,4.0,,6.0,0.0,0.0,,6.0,6.0,6.0,,6.0,6.0,4.0,,40.86,17.252,1.816,0.0,38.150000000000006,14.170000000000002,2.18,0.0,54.480000000000004,54.480000000000004,24.97,0.0,54.480000000000004,40.86,31.78,0.0,187.97000000000003,126.762,60.746,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,61301fcb49db2f170cb02b93,23,Man,College,English,Afrikaans,n/a,n/a,nope,BLP,12,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,35.866,34.504,0.0,0.0,29.430000000000003,25.07,0.0,0.0,45.4,38.59,0.0,0.0,43.13,43.13,0.0,0.0,153.826,141.294,0.0,0.0,10.0,16.0,14.0,0.0,20.0,20.0,20.0,20.0,3.0,0.0,4.0,6.0,2.0,8.0,10.0,0.0,3.0,7.0,8.0,2.0,4.0,6.0,5.0,6.0,6.0,2.0,5.0,3.0,5.0,5.0,3.0,6.0,6.0,3.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6131f7010e926c9103558040,25,Man,HighSchool,Polish,English,n/a,n/a,No,BLP,20,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,50.848,12.712,0.0,0.0,51.230000000000004,3.2700000000000005,0.0,0.0,54.480000000000004,38.59,0.0,0.0,54.480000000000004,18.16,0.0,0.0,211.038,72.732,0.0,0.0,20.0,4.0,12.0,12.0,20.0,0.0,20.0,0.0,20.0,0.0,8.0,2.0,10.0,0.0,10.0,0.0,9.0,1.0,10.0,0.0,6.0,4.0,6.0,5.0,6.0,5.0,6.0,3.0,6.0,3.0,6.0,1.0,6.0,3.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6136aa846e80ebd7daf6e148,24,Woman,College,English ,Sepedi ,Isindebele ,Isizulu ,No,BLP,15,20.0,17.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,44.946,54.026,44.946,20.43,44.690000000000005,5.45,7.630000000000001,2.18,54.480000000000004,54.480000000000004,31.78,27.240000000000002,45.4,49.94,36.32,20.43,189.516,163.89600000000002,120.67599999999999,70.28,10.0,20.0,19.0,19.0,20.0,20.0,15.0,20.0,20.0,20.0,7.0,1.0,6.0,2.0,10.0,0.0,8.0,2.0,10.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,3.0,6.0,6.0,4.0,6.0,6.0,13.0,1.0,14.0,5.0,20.0,18.0,20.0,5.0,15.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,5.0,2.0,3.0,3.0,4.0,2.0
0,613867f34e206e4f573bc6ef,22,Man,PlusCollege,Polish,English,German,n/a,no,BLP,20,16.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,,,,,,,,,,,,,,,,52.664,12.258000000000001,5.902,0.0,51.230000000000004,3.2700000000000005,10.9,0.0,52.21,40.86,15.89,0.0,54.480000000000004,40.86,34.05,0.0,210.584,97.248,66.74199999999999,0.0,20.0,2.0,16.0,9.0,20.0,0.0,20.0,0.0,20.0,0.0,10.0,0.0,10.0,0.0,9.0,1.0,9.0,1.0,9.0,1.0,6.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,6.0,6.0,4.0,6.0,5.0,6.0,3.0,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.0,,2.0,,1.0,,1.0,,6.0,,3.0,,3.0,,3.0,
0,613a73d06cf1fcfef304d3fa,25,Man,PlusCollege,spanish,english,n/a,n/a,no,BLP,20,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,49.486000000000004,14.982000000000001,0.0,0.0,51.230000000000004,3.2700000000000005,0.0,0.0,54.480000000000004,34.05,0.0,0.0,54.480000000000004,29.51,0.0,0.0,209.67600000000004,81.812,0.0,0.0,20.0,6.0,9.0,14.0,20.0,0.0,20.0,0.0,20.0,1.0,9.0,1.0,10.0,0.0,8.0,2.0,10.0,0.0,10.0,0.0,6.0,3.0,6.0,4.0,6.0,5.0,6.0,3.0,6.0,4.0,6.0,1.0,6.0,6.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,613ab1e64acd61ebd0a7116d,23,Woman,College,spanish,english,n/a,n/a,no,BLP,20,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,54.480000000000004,15.436,0.0,0.0,41.42,7.630000000000001,10.9,1.09,52.21,43.13,0.0,0.0,49.94,40.86,0.0,0.0,198.05,107.056,10.9,1.09,20.0,7.0,20.0,10.0,20.0,0.0,20.0,0.0,20.0,0.0,8.0,2.0,9.0,1.0,3.0,2.0,8.0,2.0,10.0,0.0,6.0,5.0,6.0,6.0,6.0,4.0,5.0,4.0,6.0,5.0,6.0,3.0,4.0,6.0,6.0,4.0,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
0,613d091096ca434d703f77c5,24,Uomo,Uni,Italiano,Inglese,n/a,n/a,napoletano,BLP,20,12.0,,,20.0,20.0,,,13.0,9.0,,,20.0,0.0,,,20.0,0.0,,,20.0,3.0,,,10.0,2.0,,,10.0,0.0,,,10.0,3.0,,,10.0,8.0,,,10.0,0.0,,,6.0,4.0,,,6.0,5.0,,,6.0,4.0,,,true,true,,,6.0,6.0,,,6.0,6.0,,,6.0,4.0,,,6.0,5.0,,,6.0,5.0,,,51.302,19.976,0.0,0.0,54.50000000000001,14.170000000000002,0.0,0.0,54.480000000000004,43.13,0.0,0.0,54.480000000000004,45.4,0.0,0.0,214.762,122.67600000000002,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,613f57084e80f056c78f9b7b,25,Man,MinusCollege,English,Afrikaans,n/a,n/a,n/a,BLP,14,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,40.406,37.682,0.0,0.0,51.230000000000004,3.2700000000000005,0.0,0.0,54.480000000000004,36.32,0.0,0.0,54.480000000000004,43.13,0.0,0.0,200.596,120.40200000000002,0.0,0.0,14.0,20.0,17.0,3.0,20.0,20.0,20.0,20.0,4.0,0.0,10.0,0.0,9.0,1.0,10.0,0.0,8.0,2.0,10.0,0.0,6.0,4.0,6.0,5.0,6.0,4.0,6.0,3.0,6.0,4.0,6.0,3.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,614060a52d7c64c27ef9887c,21,Donna,Secondaria2,italiano,inglese,n/a,n/a,no,BLP,20,12.0,,,20.0,2.0,,,15.0,10.0,,,20.0,0.0,,,20.0,0.0,,,20.0,0.0,,,9.0,1.0,,,10.0,0.0,,,9.0,1.0,,,7.0,3.0,,,10.0,0.0,,,6.0,5.0,,,6.0,6.0,,,6.0,6.0,,,true,true,,,6.0,5.0,,,6.0,3.0,,,3.0,3.0,,,6.0,6.0,,,6.0,6.0,,,52.21,10.896,0.0,0.0,49.050000000000004,5.45,0.0,0.0,54.480000000000004,49.94,0.0,0.0,47.67,40.86,0.0,0.0,203.41000000000003,107.146,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6140f1c4ead758f1b72bbe2f,24,Woman,Masters,Portuguese,English,Spanish,French,no,BLP,19,16.0,18.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,44.492000000000004,23.154,18.614,19.068,45.78,8.72,10.9,0.0,54.480000000000004,54.480000000000004,24.97,15.89,54.480000000000004,49.94,31.78,36.32,199.23200000000003,136.294,86.26400000000001,71.27799999999999,20.0,20.0,17.0,12.0,20.0,0.0,20.0,0.0,2.0,3.0,8.0,2.0,10.0,0.0,9.0,1.0,5.0,5.0,10.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,20.0,0.0,3.0,3.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,6.0,6.0,3.0,3.0
0,6140ff9c5750f0081ca8d71f,22,Man,MinusCollege,Hungarian,English,n/a,n/a,No,BLP,20,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,51.302,13.620000000000001,0.0,0.0,42.510000000000005,11.99,0.0,0.0,54.480000000000004,49.94,0.0,0.0,38.59,49.94,0.0,0.0,186.88200000000003,125.49,0.0,0.0,20.0,5.0,16.0,13.0,20.0,0.0,20.0,0.0,17.0,2.0,7.0,3.0,10.0,0.0,9.0,1.0,4.0,6.0,9.0,1.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,3.0,5.0,4.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6144742e57a61e489cc9e978,25,Man,College,Northern Sotho,English,Isizulu,Setswana,Yes,BLP,20,15.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,43.13,41.768,14.074,18.614,18.53,30.520000000000003,8.72,3.2700000000000005,49.94,54.480000000000004,20.43,36.32,54.480000000000004,31.78,22.7,22.7,166.07999999999998,158.548,65.924,80.904,20.0,15.0,12.0,17.0,20.0,20.0,20.0,20.0,3.0,5.0,5.0,5.0,6.0,3.0,1.0,7.0,3.0,6.0,2.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,1.0,6.0,4.0,6.0,3.0,3.0,5.0,0.0,0.0,20.0,20.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,4.0,5.0,2.0,4.0,0.0,4.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,2.0
0,6147aed5b2a4f748dc2b6ba4,25,Woman,Masters,Ukrainian,English,n/a,n/a,Russian,BLP,20,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,,,,,,,,,,,,,,,,,,,,,,,41.768,15.89,0.0,0.0,32.7,21.8,0.0,0.0,54.480000000000004,47.67,0.0,0.0,54.480000000000004,49.94,0.0,0.0,183.428,135.3,0.0,0.0,20.0,7.0,11.0,10.0,20.0,2.0,20.0,0.0,1.0,2.0,8.0,2.0,10.0,0.0,0.0,10.0,5.0,5.0,7.0,3.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,614b323022fcd8b7408005a6,23,Woman,MinusCollege,IsiZulu,English,Sepedi,Swati,no,BLP,20,13.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,43.584,37.228,25.424,23.154,35.970000000000006,0.0,14.170000000000002,0.0,54.480000000000004,47.67,34.05,40.86,54.480000000000004,29.51,24.97,27.240000000000002,188.514,114.408,98.614,91.25399999999999,20.0,8.0,11.0,20.0,20.0,20.0,20.0,15.0,5.0,6.0,5.0,2.0,10.0,,8.0,1.0,10.0,0.0,0.0,10.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,3.0,6.0,2.0,6.0,2.0,6.0,6.0,2.0,2.0,15.0,9.0,20.0,20.0,10.0,10.0,4.0,5.0,2.0,,,,1.0,,0.0,0.0,0.0,0.0,3.0,4.0,6.0,6.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,5.0
0,614c80483d06dcf7ad552679,24,Man,MinusCollege,english,zulu,xhosa,tswana,yes,BLP,17,20.0,20.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,true,,,,,,,,,,,,,,,,,,,,,46.308,40.406,27.240000000000002,25.878,43.6,10.9,7.630000000000001,0.0,54.480000000000004,43.13,11.35,13.620000000000001,31.78,45.4,45.4,11.35,176.168,139.836,91.62,50.848000000000006,20.0,20.0,17.0,5.0,20.0,20.0,20.0,20.0,8.0,4.0,8.0,2.0,7.0,3.0,8.0,2.0,7.0,3.0,10.0,0.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,5.0,3.0,5.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,3.0,0.0,6.0,2.0,6.0,1.0,5.0,2.0
